Author Name,Author ID,UID
Anik Aich,nsu_author_990,616
Anik Islam,du_author_433,617
Anik Saha,nsu_author_572,618
Anik Saha and Kaushik Deb,cuet_author_141,619
Anik Sen,cuet_author_29,620
Anik Sinha,nsu_author_571,621
Anika Anjum,ju_author_102,622
Anika Anwar,buet_author_1769,623
Anika Asfi,ku_author_72,624
Anika Bintee Aftab,du_author_127,625
Anika Khanom,nsu_author_291,626
Anika Mehjabin Oishi,nsu_author_1144,627
Anika Sadia,cuet_author_362,628
Anika Tabassum,nsu_author_224,629
Anika Tahasin Opsora,nsu_author_1104,630
Anika Tahsin,du_author_132,631
Anika Tahsin Meem,nsu_author_1216,632
Anika Zaman,nsu_author_524,633
Animash Kar and Ashraful Huq Suny,cuet_author_76,634
Animash Kar and Kaushik Deb,cuet_author_121,635
Animesh Chandra Roy,cuet_author_366,636
Anindya Iqbal,buet_author_358,637
Anindya Sundar Paul,du_author_203,638
Aniruddha Rakshit,ju_author_116,639
Anirudha Paul,nsu_author_1378,640
Anisur Rahman,sust_author_261,641
Anjali Goswami,nsu_author_1064,642
Anjum Naser,buet_author_431,643
Ankur Chowdhury,nsu_author_1184,644
Ankur Sarker,du_author_372,645
Ann E Nicholson,du_author_1,646
Anna Shvets,buet_author_1377,647
Annual Workshop on Algorithms,buet_author_2376,648
Annur Tuba Islam,brac_author_635,649
Anowarul Abedin,nsu_author_909,650
Antar K. I.,brac_author_318,651
Antonina Kolokolova,nsu_author_1465,652
Antu Shaha,nsu_author_298,653
Anup Majumder,ju_author_221,654
Anupam Bhattacharjee,nsu_author_204,655
Anupam Das,buet_author_2209,656
Anupam K. Bairagi,ku_author_216,657
Anuva Chowdhury,cuet_author_343,658
Anwar Hossin Zahid,buet_author_1458,659
Anwesha Paul and Kamrul Hasan Talukder,ku_author_98,660
Aparna Das,ju_author_316,661
Apon Sajid Hasan,buet_author_1488,662
Application,buet_author_911,663
Application (CSA 2009),buet_author_2352,664
Application Mobility,buet_author_1403,665
Application of City Section Mobility model,buet_author_2354,666
Applications,buet_author_603,667
Applications ( AINA ),buet_author_2259,668
Applications ( AINA 2010 ),buet_author_2260,669
Applications (COCOA'24),buet_author_1253,670
Applications (DMAA),buet_author_310,671
Applications (HLPP 2010),buet_author_2272,672
Applications (ICIEA),buet_author_2317,673
Applications (ICMLA),buet_author_1313,674
Applications (IJACSA),buet_author_959,675
Applications (ISBRA 2014),buet_author_1995,676
Applications (JGAA),buet_author_906,677
Applications (M2A2),buet_author_1798,678
Applications (NCA),buet_author_1344,679
Applications (SENSORCOMM),buet_author_2226,680
Applications (TPS-ISA),buet_author_1448,681
Applications Conference,buet_author_1470,682
Applications Conference (ATNAC),buet_author_2602,683
Applications Conference (COMPSAC),buet_author_1589,684
Applications Conference (ITNAC),buet_author_1507,685
Applications Conference - ATNAC2003,buet_author_2621,686
Applications Symposium (RTAS),buet_author_1481,687
Applications in Transportation,buet_author_399,688
Applications of Models of Computation,buet_author_1811,689
Applications: 29th Australasian Database Conference,buet_author_1672,690
Applied Mathmatics (PPAM),buet_author_2333,691
Approximate Rhythm Matching Algorithms,buet_author_950,692
Approximation algorithm for edge-ranking of series-parallel graphs,buet_author_2481,693
Approximation algorithms for maximum weighted internal spanning trees in regular graphs,buet_author_52,694
Ara,sust_author_334,695
Araf Noor and Fatin Anjum Khan,nsu_author_754,696
Arafat Hossain,nsu_author_1345,697
Arafat Muhammad Shams,nsu_author_353,698
Arafin Mahamud and Asaduzzaman,cuet_author_294,699
Arani Shawkat Mauree,nsu_author_1324,700
Arc-Annotated Sequences,buet_author_891,701
Arif Arman,buet_author_1853,702
Arif Mohaimin Sadri,buet_author_1434,703
Arif Ur Rahman Chowdhury Suhan and Mohammad Monirujjaman Khan,nsu_author_1280,704
Arifa Sultana,cuet_author_43,705
Ariful Islam,buet_author_1597,706
Arifur Rahman Remon,nsu_author_439,707
Arifur Rahman Sagar,nsu_author_1438,708
Aritra Sarker,nsu_author_325,709
Aritra Sarker and Mohammad Monirujjaman Khan,nsu_author_305,710
Arka Basak,nsu_author_136,711
Arka Basak and Hasan U. Zaman,nsu_author_599,712
Arko S. R.,brac_author_212,713
Arman,buet_author_1614,714
Arman Kamal,nsu_author_658,715
Arnab Dasgupta,buet_author_1519,716
Arnab Paul Joy,du_author_513,717
Arnab Sen,sust_author_295,718
Arnab Shanta Anu,ju_author_504,719
Arnob Paul,buet_author_1560,720
Arpita Chowdhury,cuet_author_125,721
Arpita Nath,brac_author_620,722
Arpita Roy,buet_author_1981,723
Arpita Saha,buet_author_230,724
Arshad Chowdhury,nsu_author_63,725
Arshad M. Chowdhury,nsu_author_1550,726
Arshia Zernab Hassan,buet_author_2160,727
Arthur J Campbell,buet_author_566,728
Arthur J. Campbell,buet_author_537,729
Artificial Intelligence (IJPRAI),buet_author_449,730
Artificial Intelligence Systems: From Control to Autonomy (HART04),buet_author_2586,731
Arun Krishna Paul and Md. Abdullah Al Mumin,sust_author_7,732
Aruna Seneviratne,du_author_219,733
Asad Ali,buet_author_207,734
Asad Siam,nsu_author_334,735
Asaduzzaman,cuet_author_180,736
Asaduzzaman & Hoque,cuet_author_183,737
Asaduzzaman Ashek,nsu_author_791,738
Asaduzzaman and D. M. Hasibul Hasan,cuet_author_296,739
Asaduzzaman and Hyung Yun Kong,cuet_author_275,740
Asaduzzaman and Hyung-Yun Kong,cuet_author_313,741
Asaduzzaman and I. H. Sarker,cuet_author_285,742
Asaduzzaman and M. Chowdhury,cuet_author_298,743
Asaduzzaman and Md. Mokammel Haque,cuet_author_292,744
Ashfaq Jamil,nsu_author_1319,745
Ashfaq Ur Rahman,nsu_author_629,746
Ashibul Khan,nsu_author_1084,747
Ashik Mahmud,nsu_author_395,748
Ashikul Haque Khan and Khandker,brac_author_665,749
Ashikur Rahman,buet_author_49,750
Ashin Ara Bithi,du_author_264,751
Ashique Jubayer,sust_author_218,752
Ashique Mahmood Adnan,du_author_268,753
Ashiqur M Rahman,nsu_author_1531,754
Ashis Kumar Biswas,du_author_201,755
Ashis Kumar Chanda,du_author_251,756
Ashis Kumer Biswas,du_author_530,757
Ashish Upadhyay,buet_author_1378,758
Ashraf Uddin,cuet_author_27,759
Ashrafi Akram and Rameswar Debnath,ku_author_209,760
Ashraful Alam,brac_author_615,761
Ashvita Garg,buet_author_266,762
Asif Ahmed Neloy,nsu_author_1428,763
Asif Alam Joy,nsu_author_435,764
Asif Hassan,nsu_author_1450,765
Asif Mohaimen,sust_author_339,766
Asif Mustafa Hassan,buet_author_1323,767
Asif Rahman,nsu_author_262,768
Asif Salekin,buet_author_2076,769
Asif Shahriar,buet_author_1247,770
Asif Zaman,nsu_author_821,771
Asiful Haque Latif,nsu_author_1379,772
Asish Kumar Biswas,du_author_363,773
Assaduzzaman,cuet_author_233,774
Assessment of Efficiency,buet_author_743,775
Assurance of the Maximum Destruction in Battlefield using Cost-Effective Approximation Techniques,buet_author_916,776
Asswad Sarker Nomaan,brac_author_574,777
Atashi Ghosh and Md Musfique Anwar,ju_author_532,778
Ataullha,sust_author_56,779
Atef Zaguia,nsu_author_1509,780
Atiar Talukdar,nsu_author_394,781
Atif Hasan Rahman,buet_author_21,782
Atik Mahmud,nsu_author_13,783
Atika A.,brac_author_248,784
Atiq Mohammad Jahangir and Hasan U. Zaman,nsu_author_377,785
Attack-Resistant Sensor Localization under Realistic Wireless Signal Fading,buet_author_2273,786
Attacks,buet_author_1763,787
Attributed relational description of hand-written Bangla characters,buet_author_2723,788
Aurik Anjum Noshin and Mohammad Monirujjaman Khan,nsu_author_1152,789
Australian Telecommunications Networks,buet_author_2620,790
Automated Essay Scoring Using Generalized Latent Semantic Analysis,buet_author_936,791
Automatic Detection,buet_author_2268,792
Automation,buet_author_2623,793
Automation (IJCA),buet_author_1024,794
Automation of Photonic Networks Using Machine Learning: Case Studies,buet_author_439,795
Autonomic,buet_author_1443,796
Avdesh Mishra,buet_author_832,797
Avijit Biswas,buet_author_177,798
Avijit Datta,buet_author_1078,799
Ayesha Banu,cuet_author_8,800
Ayman Ibne Hakim,nsu_author_969,801
Aysha Akther,ku_author_201,802
Aysha Akther and Rameswar Debnath,ku_author_200,803
Azad,ju_author_370,804
Azad M. S.,brac_author_219,805
Azad T. B.,brac_author_333,806
Azher Uddin,nsu_author_1222,807
Aziz A.,brac_author_182,808
Aziz Arman,nsu_author_1436,809
Aziza Alsubki,buet_author_341,810
Azizul Hakim Tareq,nsu_author_1499,811
Azmery Sultana,ju_author_50,812
Azmin,buet_author_1497,813
B Gupta,nsu_author_222,814
B Gupta Shalendra Singh and Mohammad Monirujjaman Khan,nsu_author_223,815
B Heidorn,brac_author_766,816
B SOULEY,brac_author_553,817
B.,sust_author_267,818
B. A. Prakash,nsu_author_127,819
B. Biswas,nsu_author_1162,820
B. Borucki,ju_author_248,821
B. Burgstaller,buet_author_2103,822
B. C. Ghosh,ku_author_176,823
B. Islam,buet_author_1738,824
B. K. Nandi,ku_author_49,825
B. Kaminska,buet_author_1231,826
B. Karmokar and M. S. Rahman,sust_author_127,827
B. M. Alom,buet_author_1112,828
B. Maniymaran,buet_author_2592,829
B. S. Jeong,du_author_270,830
BC Das,du_author_49,831
BM Mainul Hossain,nsu_author_1054,832
Backpropagation learning in real autonomous mobile robot using proximal,buet_author_2730,833
Badhan  Chandra  Das,ju_author_494,834
Badhan Chandra Das,ju_author_500,835
Badhan Das,buet_author_585,836
Badhon Ahmed Topu,ku_author_255,837
Badiuzzaman Pranto,nsu_author_1330,838
Bagging,buet_author_1057,839
Baidya Sangita,brac_author_586,840
Baig,sust_author_122,841
Baized,nsu_author_417,842
Baized Shuvo,nsu_author_469,843
Bala P. Amavasai,nsu_author_1496,844
Balwant Raj Balwant Raj and Mohammad Monirujjaman Khan,nsu_author_831,845
Balwinder Raj,nsu_author_221,846
Banalata Das,ku_author_260,847
Bangla Word Clustering Based on Tri-gram,sust_author_318,848
BanglaBERT: Language Model Pretraining,buet_author_1386,849
BanglaNLG,buet_author_1349,850
BanglaT5: Benchmarks,buet_author_1350,851
Bangladesh Nazia Zaman,du_author_302,852
Bangladesh country-code top-level domain (.bd) for internet,buet_author_2641,853
Banik,brac_author_86,854
Banik M.,brac_author_316,855
Bappa Sarkar,ku_author_252,856
Bappy,sust_author_232,857
Baru S.,brac_author_187,858
Barua R.,brac_author_339,859
Barua S.,brac_author_176,860
Bashar M.,brac_author_128,861
Bashar M. A.,sust_author_107,862
Basher,kuet_author_76,863
Basir Sabquat Chowdhury,buet_author_641,864
Basma Binte Azmal,nsu_author_258,865
Bassam Ali Jaber,buet_author_246,866
Bastien Boussau,buet_author_806,867
Baux,kuet_author_98,868
BayazidTalukder,nsu_author_1223,869
Bayes Ahmed,nsu_author_1370,870
Bayesian Regulatory Network of the Underlying Disorder in a Refugee Context,buet_author_629,871
Bayzid Md Shamsuzzoha,buet_author_477,872
Bayzid Shamsuzzoha,buet_author_434,873
Bee Algorithms for Solving DNA Fragment Assembly Problem with Noisy,buet_author_2120,874
Benazir Bashar Riddhe,nsu_author_464,875
Benchmarks for Low-Resource Language Understanding Evaluation in Bangla,buet_author_1387,876
Bend-minimum orthogonal drawings of plane 3- graphs,buet_author_2668,877
Benjamin Kommey,nsu_author_1544,878
Benzir Md Ahmed,buet_author_59,879
Bernd Bohnet,buet_author_1379,880
Bertrand Mathieu,buet_author_757,881
Best Practices,buet_author_556,882
Better Accuracy,buet_author_1568,883
Better SLA Compliance in Computing Utilities,buet_author_1088,884
Beytout,kuet_author_90,885
Bharat Bhushan,nsu_author_10,886
Bhattacharjee,sust_author_149,887
Bhowmik Sanchita,nsu_author_1397,888
Bhuiya M. S. R.,brac_author_207,889
Biao Song,du_author_215,890
Bichromatic Point-Set Embeddings of Trees with Fewer Bends,buet_author_1983,891
Bijon Mallik,ju_author_34,892
Bikash Kumar Paul,ju_author_53,893
Bilash Deb,brac_author_664,894
Billal Hossain,cuet_author_395,895
Binary Space using Regularized,buet_author_681,896
Bingsheng Yao,buet_author_1380,897
Binoy Saha,nsu_author_1107,898
Bioengineering (BIBE),buet_author_1242,899
Bioinformatics,buet_author_835,900
Biological computation,buet_author_345,901
Biomedical Entities Related to COVID-19: Automated Computational Approach.,buet_author_476,902
Bipul Chandra Dev Nath,buet_author_1272,903
Bishal Basak Papan,buet_author_311,904
Bishal Gautam,ju_author_466,905
Bishwajit,sust_author_288,906
Bishwajit Purkaystha,sust_author_287,907
Biswas R.,brac_author_344,908
Block Merged LCS Problems,buet_author_870,909
Bonna Akter,ju_author_79,910
Boosting Negatively Correlated Neural Network,buet_author_1058,911
Bose,kuet_author_74,912
Boussau Bastien,buet_author_846,913
Brandon Dang,buet_author_697,914
Breaking the Barrier with a Multi-Domain SER,buet_author_1422,915
Bridging Female Entrepreneurs Using ICT,buet_author_1616,916
Bright Yeboah-Akowuah,nsu_author_1543,917
Brighten Godfrey,buet_author_2242,918
Broadcasting (PG Net),buet_author_2682,919
Bruce Poon,nsu_author_1459,920
Brun-Jacob,kuet_author_94,921
Bryan H. Wodi,du_author_445,922
Bryan Wilie,buet_author_1381,923
Budati Anil Kumar,du_author_103,924
Bulbul Ahammad,ju_author_336,925
Bulbul Ahmed,du_author_290,926
Burcu Oralhan,nsu_author_1075,927
Bushra Hoq,nsu_author_872,928
Bushra Hossain,buet_author_1530,929
Bushra Tasnim Zahed,buet_author_2161,930
Business,buet_author_886,931
Butterfly detection and classification techniques: A review,ju_author_318,932
Byeong-Soo Jeong,du_author_252,933
Byung Goo Choi and Choong Seon Hong,cuet_author_359,934
Byung-Seok Woo and Kang-Hyun Jo,cuet_author_98,935
C,buet_author_1385,936
C Abad,nsu_author_568,937
C Collazos,nsu_author_569,938
C Kutay,nsu_author_566,939
C Lin,brac_author_714,940
C M Rahman,ju_author_119,941
C Savaglio,du_author_51,942
C.,kuet_author_100,943
C. --H. Tsang,ku_author_181,944
C. Estep,nsu_author_187,945
C. F. Ahmed,du_author_239,946
C. L. Poirel,nsu_author_185,947
C. M,brac_author_62,948
C. M.,brac_author_59,949
C. M. R. Haider,buet_author_1852,950
C. M. Rahman,buet_author_1151,951
C. S. Hyder,buet_author_750,952
C. S. I,buet_author_2812,953
C. S. Iliopoulos,buet_author_1016,954
C. S. Mery,nsu_author_1021,955
C. Sheel and M. M. Islam,cuet_author_269,956
C. Williamson,buet_author_974,957
C.F. Ahmed,du_author_181,958
C.M. Rahman,buet_author_2675,959
CF Ahmed,du_author_3,960
CHAPAO: likelihood,buet_author_181,961
CK Leung,du_author_234,962
COMPASS '22: ACM SIGCAS/SIGCHI Conference on Computing,buet_author_1417,963
COVID-19 from Respiratory,buet_author_1396,964
COVID-19 infection localization,buet_author_383,965
CR Rahman,brac_author_434,966
CRISPRpred: A flexible,buet_author_722,967
Cache Oblivious Algorithms for the RMQ,buet_author_1235,968
Caleb Wohn,buet_author_86,969
Calvin H. S. Hoi,du_author_435,970
Calvin S. H. Hoi,du_author_470,971
Calvin SH Hoi,du_author_473,972
Canadian Conference on Electrical,buet_author_2490,973
Capacitated P-Median Problems,buet_author_2588,974
Carravieri,kuet_author_93,975
Carson K Leung,du_author_411,976
Carson K. Leung,du_author_12,977
Carson Kai-Sang Leung,du_author_81,978
Carson Kai-sang Leung,du_author_460,979
Caslon Chua,buet_author_1529,980
Cazorla,kuet_author_99,981
Cell,buet_author_382,982
Ceyhun Celik,buet_author_1592,983
Ch. Md. Rakin Haider,buet_author_1360,984
Chadi Assi,du_author_348,985
Chadi M. Assi,du_author_354,986
Chaki D.,brac_author_319,987
Chakma,buet_author_545,988
Chakrabarty A,brac_author_236,989
Chakrabarty A.,brac_author_119,990
Chakravarty Sakshar,buet_author_1512,991
Chakravarty Saumitra,buet_author_454,992
Challenges,buet_author_630,993
Challenges of 5G Network Deployment in Least Developed Countries (LDC),buet_author_459,994
Challenges of New Programming Languages,buet_author_1607,995
Challenges to Inform Policy Making During Dengue Epidemic,buet_author_481,996
Chaluka Salgado,buet_author_710,997
Chaman Verma,buet_author_1594,998
Chandra Bhagavatula,buet_author_1382,999
Chandra Shekhar Yadav,nsu_author_1068,1000
Chang,brac_author_365,1001
Changing Trends of Rainfall,buet_author_882,1002
Changing trends of climate in Bangladesh,buet_author_2065,1003
Chaobin You,buet_author_1383,1004
Chaotic Dynamics of a Behavior based Miniature Mobile Robot: Effects of Environment,buet_author_1103,1005
Charisma F. Choudhury,nsu_author_655,1006
Chemistry,buet_author_316,1007
Chen Zhiming,cuet_author_259,1008
Chengfei Liu,ju_author_545,1009
Chengfei Liu and Jianxin Li,ju_author_544,1010
Chi Trung Ngo,ju_author_400,1011
Chinmay Bepery,buet_author_664,1012
Chinmoy Bhowmik,cuet_author_329,1013
Chist T. A.,brac_author_288,1014
Chitra Biswas,cuet_author_314,1015
Choong Seon HONG,du_author_306,1016
Choong Seon Hong,du_author_311,1017
Choong Seon Hong and Eui-Nam Huh,cuet_author_357,1018
Choudhury A. A.,brac_author_275,1019
Choudhury Farhana Jhuma,sust_author_240,1020
Choudhury T.Al.M.,brac_author_191,1021
Choudhury Turna,nsu_author_752,1022
Chowdhury,sust_author_66,1023
Chowdhury A.,brac_author_148,1024
Chowdhury A.H.,brac_author_201,1025
Chowdhury D.,brac_author_225,1026
Chowdhury Erfan Shourov,nsu_author_430,1027
Chowdhury Farhan Ahmed,du_author_11,1028
Chowdhury Husne A. and Rahman M. S.,sust_author_69,1029
Chowdhury M. A.,sust_author_108,1030
Chowdhury Mofizur Rahman,ju_author_30,1031
Chowdhury Mohammad Rakin Haider,buet_author_1261,1032
Chowdhury Nafis Faiyaz,nsu_author_970,1033
Chowdhury R.,brac_author_250,1034
Chowdhury SA,brac_author_350,1035
Chowdhury Saif Ahmed,nsu_author_1388,1036
Chowdhury Sayeed Hyder,buet_author_1003,1037
Chowdhury Tahirina Saara,nsu_author_498,1038
Chowdury,brac_author_92,1039
Chris Clifton,buet_author_1357,1040
Chris Grainge,buet_author_237,1041
Christian Wagner,du_author_14,1042
Christina Boucher,nsu_author_640,1043
Christopher W. Clifton,buet_author_1262,1044
Classification of Respiratory Diseases,buet_author_1395,1045
Cleaning,buet_author_2349,1046
Cloud,buet_author_646,1047
Clustering Medical Data to Predict the Likelihood of Diseases,buet_author_2287,1048
Clustering of Sensor Data by K-Means Algorithm for Efficient Query Processing,buet_author_2350,1049
Collaborative Engineering (KSCE),buet_author_2540,1050
Collier M,brac_author_346,1051
Collier M.,brac_author_125,1052
Coloring Algorithms for Multicore Architectures,buet_author_2189,1053
Combination of Gabor,buet_author_908,1054
Combination of SVM,ju_author_337,1055
Combinatorial Computing,buet_author_1047,1056
Combinatorics,buet_author_571,1057
Combinatorics (COCOON 2000),buet_author_2729,1058
