UID,Label
1774,ku_author_212
3024,ku_author_213
3030,ku_author_214
3031,ku_author_216
3024,ku_author_217
2658,ku_author_218
3032,ku_author_219
1142,ku_author_22
3024,ku_author_220
3033,ku_author_221
3009,ku_author_222
2715,ku_author_224
2637,ku_author_225
3034,ku_author_227
2776,ku_author_229
1406,ku_author_23
3035,ku_author_230
3024,ku_author_231
2646,ku_author_232
2658,ku_author_234
2658,ku_author_235
2658,ku_author_236
3024,ku_author_237
2658,ku_author_238
2981,ku_author_241
1196,ku_author_242
3036,ku_author_243
3037,ku_author_244
3038,ku_author_245
3034,ku_author_246
3039,ku_author_247
1026,ku_author_248
2194,ku_author_249
3040,ku_author_25
1092,ku_author_250
3041,ku_author_251
1049,ku_author_252
3042,ku_author_253
2770,ku_author_254
3043,ku_author_255
1612,ku_author_256
2124,ku_author_257
3044,ku_author_258
3045,ku_author_259
3046,ku_author_26
3047,ku_author_260
1105,ku_author_261
2646,ku_author_262
3048,ku_author_27
1066,ku_author_28
3049,ku_author_29
1010,ku_author_31
1105,ku_author_32
1455,ku_author_33
986,ku_author_34
986,ku_author_35
1455,ku_author_36
3050,ku_author_37
3051,ku_author_38
3052,ku_author_39
3051,ku_author_41
3052,ku_author_42
3052,ku_author_43
3053,ku_author_44
986,ku_author_45
1066,ku_author_46
1002,ku_author_47
1087,ku_author_48
3054,ku_author_49
986,ku_author_5
3049,ku_author_51
1799,ku_author_52
1507,ku_author_55
1910,ku_author_56
1711,ku_author_57
2521,ku_author_59
986,ku_author_6
2787,ku_author_60
3049,ku_author_62
3055,ku_author_63
3056,ku_author_64
3057,ku_author_65
3058,ku_author_67
3059,ku_author_7
1445,ku_author_71
1757,ku_author_72
3060,ku_author_73
3061,ku_author_74
2303,ku_author_76
3062,ku_author_78
1010,ku_author_8
1230,ku_author_80
3063,ku_author_81
998,ku_author_82
2903,ku_author_86
3064,ku_author_87
3065,ku_author_88
986,ku_author_9
3029,ku_author_90
3066,ku_author_92
3067,ku_author_95
3068,ku_author_97
1448,kuet_author_0
1448,kuet_author_0
1312,kuet_author_100
1312,kuet_author_100
3069,kuet_author_101
3069,kuet_author_101
3070,kuet_author_102
3071,kuet_author_103
992,kuet_author_104
992,kuet_author_104
3072,kuet_author_105
3072,kuet_author_105
3073,kuet_author_106
3074,kuet_author_108
3075,kuet_author_110
3075,kuet_author_110
1432,kuet_author_111
1432,kuet_author_111
1003,kuet_author_112
1003,kuet_author_112
992,kuet_author_113
992,kuet_author_113
1189,kuet_author_114
3076,kuet_author_115
3076,kuet_author_115
1379,kuet_author_116
1379,kuet_author_116
2279,kuet_author_117
2279,kuet_author_117
3077,kuet_author_119
3077,kuet_author_119
3078,kuet_author_120
3078,kuet_author_120
2347,kuet_author_121
2347,kuet_author_121
1001,kuet_author_122
1001,kuet_author_122
3079,kuet_author_123
3080,kuet_author_124
3080,kuet_author_124
990,kuet_author_126
3081,kuet_author_127
3081,kuet_author_127
3082,kuet_author_128
3082,kuet_author_128
992,kuet_author_129
1001,kuet_author_130
1001,kuet_author_130
990,kuet_author_132
2091,kuet_author_133
2091,kuet_author_133
990,kuet_author_134
990,kuet_author_135
2408,kuet_author_136
2408,kuet_author_136
1806,kuet_author_138
1806,kuet_author_138
3083,kuet_author_139
3084,kuet_author_14
3084,kuet_author_14
1464,kuet_author_140
994,kuet_author_141
3085,kuet_author_142
3085,kuet_author_142
990,kuet_author_143
990,kuet_author_143
990,kuet_author_144
990,kuet_author_145
990,kuet_author_146
990,kuet_author_148
1259,kuet_author_149
1259,kuet_author_149
3086,kuet_author_15
3087,kuet_author_150
3087,kuet_author_150
1173,kuet_author_151
1173,kuet_author_152
994,kuet_author_16
1774,kuet_author_17
3088,kuet_author_19
3088,kuet_author_19
2866,kuet_author_2
2866,kuet_author_2
1054,kuet_author_21
1001,kuet_author_22
994,kuet_author_23
1373,kuet_author_24
1373,kuet_author_24
990,kuet_author_25
990,kuet_author_25
3089,kuet_author_26
3089,kuet_author_26
1066,kuet_author_29
2397,kuet_author_3
1220,kuet_author_30
1431,kuet_author_32
1431,kuet_author_32
2596,kuet_author_33
2596,kuet_author_33
1055,kuet_author_34
2430,kuet_author_35
1055,kuet_author_37
3090,kuet_author_40
3090,kuet_author_40
1052,kuet_author_41
1001,kuet_author_42
2937,kuet_author_43
994,kuet_author_46
994,kuet_author_46
3091,kuet_author_47
3091,kuet_author_47
3092,kuet_author_48
3083,kuet_author_49
3083,kuet_author_49
3093,kuet_author_5
3093,kuet_author_5
3092,kuet_author_50
3094,kuet_author_51
3094,kuet_author_51
3092,kuet_author_52
1507,kuet_author_54
992,kuet_author_55
992,kuet_author_57
992,kuet_author_57
3095,kuet_author_58
3095,kuet_author_58
1189,kuet_author_59
3096,kuet_author_60
3096,kuet_author_60
3097,kuet_author_62
3097,kuet_author_62
3098,kuet_author_63
3098,kuet_author_63
3099,kuet_author_65
3099,kuet_author_65
3100,kuet_author_66
3101,kuet_author_67
3101,kuet_author_67
3102,kuet_author_68
3102,kuet_author_68
3103,kuet_author_69
3103,kuet_author_69
3104,kuet_author_70
3104,kuet_author_70
1633,kuet_author_71
1633,kuet_author_71
3105,kuet_author_73
3105,kuet_author_73
3106,kuet_author_74
3106,kuet_author_74
995,kuet_author_75
995,kuet_author_75
2011,kuet_author_76
2011,kuet_author_76
3107,kuet_author_77
3107,kuet_author_77
3087,kuet_author_78
3087,kuet_author_78
3108,kuet_author_79
3108,kuet_author_79
3109,kuet_author_8
2397,kuet_author_80
3110,kuet_author_83
3110,kuet_author_83
1437,kuet_author_84
1437,kuet_author_84
3111,kuet_author_86
3112,kuet_author_88
3113,kuet_author_89
3113,kuet_author_89
95,kuet_author_9
3114,kuet_author_90
3114,kuet_author_90
3115,kuet_author_92
3115,kuet_author_92
3116,kuet_author_93
3117,kuet_author_94
990,kuet_author_95
990,kuet_author_95
3118,kuet_author_96
3083,kuet_author_97
3083,kuet_author_97
3119,kuet_author_98
3119,kuet_author_98
3120,kuet_author_99
3120,kuet_author_99
3121,nsu_author_0
1032,nsu_author_1
3122,nsu_author_10
986,nsu_author_100
986,nsu_author_1000
2157,nsu_author_1001
3123,nsu_author_1003
1991,nsu_author_1004
3124,nsu_author_1005
3125,nsu_author_1006
1699,nsu_author_1007
1092,nsu_author_1008
1051,nsu_author_1009
1832,nsu_author_101
2062,nsu_author_1010
1318,nsu_author_1011
2397,nsu_author_1013
1051,nsu_author_1014
3126,nsu_author_1015
1873,nsu_author_1016
3127,nsu_author_1017
1002,nsu_author_1018
3128,nsu_author_1019
3129,nsu_author_102
3130,nsu_author_1020
3131,nsu_author_1021
3132,nsu_author_1022
1306,nsu_author_1023
1107,nsu_author_1024
1369,nsu_author_1025
1227,nsu_author_1026
2102,nsu_author_1027
3133,nsu_author_1028
3134,nsu_author_1029
3135,nsu_author_103
1060,nsu_author_1030
3136,nsu_author_1031
1163,nsu_author_1032
1010,nsu_author_1033
1522,nsu_author_1034
1032,nsu_author_1035
3137,nsu_author_1036
1120,nsu_author_1037
1032,nsu_author_1038
3138,nsu_author_1039
3139,nsu_author_104
1032,nsu_author_1040
3140,nsu_author_1041
3141,nsu_author_1042
3142,nsu_author_1043
1107,nsu_author_1044
3137,nsu_author_1045
1032,nsu_author_1046
3143,nsu_author_1047
3144,nsu_author_1048
1010,nsu_author_1049
3145,nsu_author_105
2328,nsu_author_1050
1163,nsu_author_1051
3146,nsu_author_1052
1107,nsu_author_1053
1010,nsu_author_1054
3147,nsu_author_1055
3148,nsu_author_1056
2127,nsu_author_1057
3149,nsu_author_1058
1055,nsu_author_1059
3150,nsu_author_1060
3151,nsu_author_1061
2839,nsu_author_1064
3152,nsu_author_1065
3153,nsu_author_1066
3154,nsu_author_1067
1269,nsu_author_1068
2888,nsu_author_1069
3155,nsu_author_107
1120,nsu_author_1070
3156,nsu_author_1071
1107,nsu_author_1072
2397,nsu_author_1073
3157,nsu_author_1074
3158,nsu_author_1075
3158,nsu_author_1076
3159,nsu_author_1077
3160,nsu_author_1078
3161,nsu_author_1079
3162,nsu_author_108
3163,nsu_author_1080
3164,nsu_author_1081
3165,nsu_author_1082
3166,nsu_author_1083
3167,nsu_author_1084
2770,nsu_author_1085
3159,nsu_author_1086
1010,nsu_author_1087
1774,nsu_author_1088
1309,nsu_author_109
1107,nsu_author_1090
3168,nsu_author_1091
3169,nsu_author_1092
2210,nsu_author_1093
3170,nsu_author_1094
3171,nsu_author_1095
3172,nsu_author_1096
3173,nsu_author_1097
1010,nsu_author_1098
1077,nsu_author_1099
3174,nsu_author_11
1357,nsu_author_110
3175,nsu_author_1100
3176,nsu_author_1101
3177,nsu_author_1102
2547,nsu_author_1103
3178,nsu_author_1104
3179,nsu_author_1105
1153,nsu_author_1106
3180,nsu_author_1107
3181,nsu_author_1108
3182,nsu_author_1109
3183,nsu_author_1110
3184,nsu_author_1111
1010,nsu_author_1112
986,nsu_author_1113
3185,nsu_author_1114
1357,nsu_author_1115
3159,nsu_author_1116
3159,nsu_author_1117
2547,nsu_author_1119
3186,nsu_author_1120
2328,nsu_author_1121
1032,nsu_author_1122
1052,nsu_author_1123
3133,nsu_author_1124
3144,nsu_author_1125
3187,nsu_author_1126
3188,nsu_author_1127
1402,nsu_author_1128
1010,nsu_author_1129
3145,nsu_author_113
1060,nsu_author_1130
3133,nsu_author_1131
1010,nsu_author_1132
1196,nsu_author_1133
1873,nsu_author_1134
3189,nsu_author_1135
1039,nsu_author_1136
3133,nsu_author_1137
3125,nsu_author_1138
1055,nsu_author_1139
3138,nsu_author_114
1349,nsu_author_1140
3190,nsu_author_1141
3191,nsu_author_1142
3192,nsu_author_1143
2523,nsu_author_1144
3193,nsu_author_1145
1107,nsu_author_1146
3194,nsu_author_1147
2977,nsu_author_1148
3195,nsu_author_115
1010,nsu_author_1150
3196,nsu_author_1151
1799,nsu_author_1154
1272,nsu_author_1155
3197,nsu_author_1156
2332,nsu_author_1157
1010,nsu_author_1158
3138,nsu_author_1159
1225,nsu_author_116
1060,nsu_author_1160
3048,nsu_author_1161
1165,nsu_author_1162
1051,nsu_author_1164
3198,nsu_author_1165
1120,nsu_author_1166
1096,nsu_author_1167
3199,nsu_author_1169
1107,nsu_author_117
1799,nsu_author_1170
1054,nsu_author_1171
3200,nsu_author_1172
1055,nsu_author_1173
1010,nsu_author_1174
3201,nsu_author_1175
3202,nsu_author_1176
1881,nsu_author_1177
986,nsu_author_1178
3203,nsu_author_1179
2149,nsu_author_1180
3204,nsu_author_1181
2997,nsu_author_1183
1032,nsu_author_1184
3205,nsu_author_1185
3205,nsu_author_1185
3206,nsu_author_1186
3207,nsu_author_1187
3208,nsu_author_119
1991,nsu_author_1190
3209,nsu_author_1191
3210,nsu_author_1192
2285,nsu_author_1194
1052,nsu_author_1196
3133,nsu_author_1197
3187,nsu_author_1198
3211,nsu_author_1199
1344,nsu_author_12
3212,nsu_author_120
3213,nsu_author_1200
1596,nsu_author_1201
1408,nsu_author_1202
3214,nsu_author_1203
3215,nsu_author_1205
2762,nsu_author_1206
3216,nsu_author_1207
1092,nsu_author_1208
1654,nsu_author_1209
3217,nsu_author_1210
2218,nsu_author_1211
2698,nsu_author_1213
3068,nsu_author_1214
3218,nsu_author_1215
1413,nsu_author_1216
3159,nsu_author_1217
3219,nsu_author_1218
1107,nsu_author_1219
3220,nsu_author_122
3221,nsu_author_1220
3222,nsu_author_1221
3223,nsu_author_1222
3224,nsu_author_1223
1856,nsu_author_1224
3225,nsu_author_1225
986,nsu_author_1226
1055,nsu_author_1227
3226,nsu_author_1228
3227,nsu_author_1230
3228,nsu_author_1231
3229,nsu_author_1232
3230,nsu_author_1233
1010,nsu_author_1235
3231,nsu_author_1236
1010,nsu_author_1237
1132,nsu_author_1238
3232,nsu_author_1239
986,nsu_author_124
3159,nsu_author_1240
1039,nsu_author_1241
1032,nsu_author_1242
1086,nsu_author_1243
3233,nsu_author_1245
3233,nsu_author_1245
1653,nsu_author_1246
1653,nsu_author_1246
3234,nsu_author_1247
3234,nsu_author_1247
2094,nsu_author_1249
3235,nsu_author_125
3235,nsu_author_125
1107,nsu_author_1251
3236,nsu_author_1252
3237,nsu_author_1253
1455,nsu_author_1254
3238,nsu_author_1255
2539,nsu_author_1257
3239,nsu_author_1258
2764,nsu_author_1259
2452,nsu_author_126
2452,nsu_author_126
2764,nsu_author_1260
1054,nsu_author_1262
1086,nsu_author_1263
1107,nsu_author_1264
1196,nsu_author_1265
1301,nsu_author_1266
2762,nsu_author_1267
3240,nsu_author_1268
1837,nsu_author_1269
3044,nsu_author_127
2421,nsu_author_1270
3241,nsu_author_1271
1010,nsu_author_1272
3242,nsu_author_1273
3159,nsu_author_1274
1342,nsu_author_1275
3243,nsu_author_1276
2421,nsu_author_1278
2399,nsu_author_1279
3244,nsu_author_128
3245,nsu_author_1282
2770,nsu_author_1284
3246,nsu_author_1285
3247,nsu_author_1286
3248,nsu_author_1288
1903,nsu_author_1289
3249,nsu_author_129
3250,nsu_author_1290
3251,nsu_author_1291
2240,nsu_author_1292
2150,nsu_author_1294
1404,nsu_author_1296
3252,nsu_author_1297
3253,nsu_author_1298
1039,nsu_author_13
3254,nsu_author_130
2691,nsu_author_1300
2063,nsu_author_1301
2860,nsu_author_1303
1010,nsu_author_1305
3255,nsu_author_1306
2002,nsu_author_1307
3256,nsu_author_1308
3257,nsu_author_1309
1873,nsu_author_131
3258,nsu_author_1310
3259,nsu_author_1311
3260,nsu_author_1312
1032,nsu_author_1313
1010,nsu_author_1314
1350,nsu_author_1315
2070,nsu_author_1316
3261,nsu_author_1317
3262,nsu_author_1319
3263,nsu_author_132
1055,nsu_author_1320
3264,nsu_author_1321
3008,nsu_author_1322
2603,nsu_author_1323
2965,nsu_author_1324
3265,nsu_author_1325
3266,nsu_author_1326
3267,nsu_author_1327
3268,nsu_author_1328
1308,nsu_author_1329
3269,nsu_author_133
3270,nsu_author_1330
2461,nsu_author_1331
2529,nsu_author_1332
1039,nsu_author_1333
3271,nsu_author_1334
3272,nsu_author_1335
1010,nsu_author_1336
3273,nsu_author_1337
3267,nsu_author_1338
2715,nsu_author_1340
3274,nsu_author_1341
3275,nsu_author_1342
3143,nsu_author_1343
1157,nsu_author_1344
1010,nsu_author_1345
986,nsu_author_1346
3276,nsu_author_1347
1032,nsu_author_1348
3277,nsu_author_1349
3278,nsu_author_135
3279,nsu_author_1350
1092,nsu_author_1351
1356,nsu_author_1352
3280,nsu_author_1353
2119,nsu_author_1354
1451,nsu_author_1355
2461,nsu_author_1356
3281,nsu_author_1357
1301,nsu_author_1358
3282,nsu_author_1359
1805,nsu_author_136
1107,nsu_author_1360
3283,nsu_author_1361
2196,nsu_author_1362
2514,nsu_author_1363
1196,nsu_author_1364
2723,nsu_author_1365
1781,nsu_author_1366
1119,nsu_author_1367
1196,nsu_author_1368
2002,nsu_author_1369
3284,nsu_author_1370
3285,nsu_author_1371
1127,nsu_author_1372
986,nsu_author_1373
1039,nsu_author_1374
3286,nsu_author_1375
3287,nsu_author_1376
3288,nsu_author_1377
3289,nsu_author_1378
2431,nsu_author_1379
1067,nsu_author_138
3290,nsu_author_1380
3291,nsu_author_1381
1032,nsu_author_1382
3139,nsu_author_1383
3266,nsu_author_1384
1051,nsu_author_1385
3292,nsu_author_1386
986,nsu_author_1387
1032,nsu_author_1388
3293,nsu_author_1389
2611,nsu_author_139
1653,nsu_author_1390
1052,nsu_author_1391
3139,nsu_author_1392
3145,nsu_author_1393
3135,nsu_author_1394
1122,nsu_author_1395
1122,nsu_author_1395
1107,nsu_author_1396
3294,nsu_author_1397
3139,nsu_author_1398
3295,nsu_author_14
2749,nsu_author_140
3145,nsu_author_1400
3296,nsu_author_1401
1627,nsu_author_1402
3297,nsu_author_1403
2712,nsu_author_1404
3298,nsu_author_1405
3299,nsu_author_1406
3300,nsu_author_1407
1193,nsu_author_1408
3301,nsu_author_1409
1301,nsu_author_141
3302,nsu_author_1410
3303,nsu_author_1411
3304,nsu_author_1412
2751,nsu_author_1413
1628,nsu_author_1414
3305,nsu_author_1415
1665,nsu_author_1416
1010,nsu_author_1417
3306,nsu_author_1418
3307,nsu_author_1419
1460,nsu_author_142
3308,nsu_author_1420
3309,nsu_author_1421
3310,nsu_author_1422
1679,nsu_author_1423
1665,nsu_author_1424
3310,nsu_author_1425
1679,nsu_author_1426
1055,nsu_author_1428
3311,nsu_author_1429
3312,nsu_author_143
1010,nsu_author_1430
3313,nsu_author_1431
2691,nsu_author_1432
3183,nsu_author_1433
1032,nsu_author_1434
2717,nsu_author_1435
1698,nsu_author_1436
3314,nsu_author_1437
2170,nsu_author_1438
1132,nsu_author_1439
3315,nsu_author_1441
3299,nsu_author_1442
986,nsu_author_1443
2264,nsu_author_1444
2859,nsu_author_1445
3316,nsu_author_1446
1991,nsu_author_1447
1507,nsu_author_1448
1107,nsu_author_1449
1910,nsu_author_145
1158,nsu_author_1450
1107,nsu_author_1451
2720,nsu_author_1452
3317,nsu_author_1453
3318,nsu_author_1454
1034,nsu_author_1455
986,nsu_author_1456
3319,nsu_author_1457
1114,nsu_author_1458
3320,nsu_author_1459
3143,nsu_author_146
3321,nsu_author_1460
3322,nsu_author_1461
3323,nsu_author_1462
3324,nsu_author_1463
1107,nsu_author_1464
3325,nsu_author_1465
3326,nsu_author_1466
1105,nsu_author_1467
3327,nsu_author_1468
3328,nsu_author_1469
3328,nsu_author_1469
1010,nsu_author_147
3329,nsu_author_1470
3330,nsu_author_1471
3331,nsu_author_1472
3332,nsu_author_1473
1055,nsu_author_1474
3333,nsu_author_1475
1450,nsu_author_1476
1167,nsu_author_1477
3334,nsu_author_1478
3335,nsu_author_1479
2665,nsu_author_148
2720,nsu_author_1480
1301,nsu_author_1481
1679,nsu_author_1482
2179,nsu_author_1483
2310,nsu_author_1484
3336,nsu_author_1485
3318,nsu_author_1486
1698,nsu_author_1487
2688,nsu_author_1488
1107,nsu_author_1489
3337,nsu_author_149
1221,nsu_author_1490
3338,nsu_author_1491
2690,nsu_author_1492
3339,nsu_author_1494
3340,nsu_author_1496
2397,nsu_author_1497
1843,nsu_author_1498
3341,nsu_author_1499
1032,nsu_author_15
3342,nsu_author_150
1107,nsu_author_1500
1352,nsu_author_1501
3343,nsu_author_1502
3344,nsu_author_1503
3345,nsu_author_1505
3346,nsu_author_1506
3347,nsu_author_1507
3230,nsu_author_1508
3348,nsu_author_1509
3349,nsu_author_151
2888,nsu_author_1511
3350,nsu_author_1512
3351,nsu_author_1513
3352,nsu_author_1514
3353,nsu_author_1515
3159,nsu_author_1516
2868,nsu_author_1517
3354,nsu_author_1518
3355,nsu_author_1519
3356,nsu_author_152
3357,nsu_author_1521
3357,nsu_author_1521
2361,nsu_author_1522
1002,nsu_author_1523
1002,nsu_author_1523
3358,nsu_author_1528
3359,nsu_author_1529
3360,nsu_author_153
3068,nsu_author_1530
2388,nsu_author_1531
3361,nsu_author_1532
3362,nsu_author_1533
1090,nsu_author_1534
3363,nsu_author_1535
3364,nsu_author_1537
3365,nsu_author_1538
3364,nsu_author_1539
3366,nsu_author_154
2510,nsu_author_1540
3367,nsu_author_1541
3368,nsu_author_1542
3369,nsu_author_1543
3370,nsu_author_1544
3371,nsu_author_1545
3372,nsu_author_1546
3373,nsu_author_1547
1010,nsu_author_1548
1550,nsu_author_1549
3374,nsu_author_155
1032,nsu_author_1550
3375,nsu_author_1551
3376,nsu_author_1552
1116,nsu_author_1553
1116,nsu_author_1553
3377,nsu_author_1554
3377,nsu_author_1554
3085,nsu_author_1555
1032,nsu_author_1556
1177,nsu_author_1557
3378,nsu_author_1558
1032,nsu_author_1559
1741,nsu_author_156
2421,nsu_author_1560
3375,nsu_author_1561
1010,nsu_author_1562
1032,nsu_author_1563
2826,nsu_author_1564
1072,nsu_author_1565
1072,nsu_author_1565
1114,nsu_author_1566
3379,nsu_author_1567
3380,nsu_author_1568
3381,nsu_author_1569
3143,nsu_author_157
1514,nsu_author_1570
3382,nsu_author_1571
3380,nsu_author_1572
2332,nsu_author_1573
3383,nsu_author_158
2127,nsu_author_159
3384,nsu_author_16
1107,nsu_author_160
3385,nsu_author_161
2775,nsu_author_162
1521,nsu_author_163
2690,nsu_author_164
3145,nsu_author_165
3386,nsu_author_166
3387,nsu_author_167
1032,nsu_author_168
1107,nsu_author_169
2394,nsu_author_17
3388,nsu_author_170
1654,nsu_author_171
3389,nsu_author_172
1614,nsu_author_173
2379,nsu_author_174
3390,nsu_author_175
2770,nsu_author_176
3391,nsu_author_177
1196,nsu_author_178
1355,nsu_author_179
3392,nsu_author_18
2804,nsu_author_180
3393,nsu_author_181
3394,nsu_author_182
1107,nsu_author_183
1107,nsu_author_184
3395,nsu_author_185
3396,nsu_author_186
3397,nsu_author_187
3244,nsu_author_188
3398,nsu_author_189
1107,nsu_author_19
3399,nsu_author_190
3400,nsu_author_191
2469,nsu_author_192
1311,nsu_author_193
3401,nsu_author_194
1654,nsu_author_195
1067,nsu_author_196
1039,nsu_author_197
2210,nsu_author_198
3402,nsu_author_199
2483,nsu_author_2
3403,nsu_author_20
2361,nsu_author_200
1092,nsu_author_201
3143,nsu_author_202
1052,nsu_author_203
1279,nsu_author_204
2886,nsu_author_205
1107,nsu_author_206
1291,nsu_author_207
3404,nsu_author_208
1543,nsu_author_21
3405,nsu_author_210
1052,nsu_author_211
1032,nsu_author_215
3406,nsu_author_216
1010,nsu_author_217
3407,nsu_author_218
1689,nsu_author_219
2348,nsu_author_22
3408,nsu_author_221
1411,nsu_author_222
1411,nsu_author_222
1105,nsu_author_224
3409,nsu_author_225
1055,nsu_author_226
1534,nsu_author_227
3410,nsu_author_228
1158,nsu_author_23
3411,nsu_author_231
2199,nsu_author_232
3412,nsu_author_233
1055,nsu_author_234
3413,nsu_author_235
3414,nsu_author_236
3415,nsu_author_237
3416,nsu_author_238
1342,nsu_author_239
2519,nsu_author_24
2397,nsu_author_240
3417,nsu_author_241
1707,nsu_author_242
3159,nsu_author_243
1351,nsu_author_244
3418,nsu_author_245
998,nsu_author_246
3419,nsu_author_247
3420,nsu_author_248
3421,nsu_author_249
3422,nsu_author_250
3423,nsu_author_251
3165,nsu_author_252
3424,nsu_author_253
1010,nsu_author_254
1107,nsu_author_255
1010,nsu_author_256
1735,nsu_author_257
3425,nsu_author_258
2558,nsu_author_259
3426,nsu_author_26
1060,nsu_author_260
986,nsu_author_262
3427,nsu_author_263
3428,nsu_author_264
2285,nsu_author_266
3295,nsu_author_268
1272,nsu_author_269
1301,nsu_author_27
3429,nsu_author_270
1039,nsu_author_271
3430,nsu_author_272
1648,nsu_author_273
3431,nsu_author_274
1052,nsu_author_275
1010,nsu_author_276
3432,nsu_author_277
3029,nsu_author_278
3433,nsu_author_279
3434,nsu_author_28
3435,nsu_author_280
3436,nsu_author_281
1215,nsu_author_282
3437,nsu_author_283
3438,nsu_author_284
1269,nsu_author_287
2262,nsu_author_288
2113,nsu_author_289
3439,nsu_author_29
2616,nsu_author_290
3440,nsu_author_291
1107,nsu_author_292
1808,nsu_author_293
1142,nsu_author_294
1615,nsu_author_295
1655,nsu_author_297
3441,nsu_author_298
3442,nsu_author_299
3159,nsu_author_3
3443,nsu_author_30
3444,nsu_author_300
3445,nsu_author_302
1105,nsu_author_303
2663,nsu_author_304
3446,nsu_author_306
3446,nsu_author_308
3447,nsu_author_31
3448,nsu_author_310
3449,nsu_author_311
3450,nsu_author_312
3451,nsu_author_313
3452,nsu_author_314
3453,nsu_author_315
3454,nsu_author_316
2937,nsu_author_317
3183,nsu_author_318
3455,nsu_author_319
2064,nsu_author_32
3456,nsu_author_320
1354,nsu_author_321
1163,nsu_author_322
1477,nsu_author_323
1010,nsu_author_324
3457,nsu_author_325
2826,nsu_author_326
1105,nsu_author_327
1032,nsu_author_328
3458,nsu_author_329
3459,nsu_author_33
3460,nsu_author_330
1707,nsu_author_331
3461,nsu_author_332
3462,nsu_author_333
1846,nsu_author_334
3463,nsu_author_335
3464,nsu_author_336
2715,nsu_author_337
3465,nsu_author_338
1051,nsu_author_34
3466,nsu_author_340
1230,nsu_author_341
1227,nsu_author_342
3393,nsu_author_344
1010,nsu_author_345
1311,nsu_author_346
1010,nsu_author_347
1004,nsu_author_348
2587,nsu_author_349
3467,nsu_author_35
1067,nsu_author_350
3143,nsu_author_351
3468,nsu_author_352
1301,nsu_author_353
1107,nsu_author_354
3469,nsu_author_355
2637,nsu_author_356
1567,nsu_author_359
3470,nsu_author_36
3471,nsu_author_360
3472,nsu_author_362
3473,nsu_author_363
3474,nsu_author_365
2715,nsu_author_367
2150,nsu_author_368
3475,nsu_author_37
3476,nsu_author_370
3476,nsu_author_370
3477,nsu_author_371
1220,nsu_author_372
1220,nsu_author_372
1158,nsu_author_373
1054,nsu_author_374
1054,nsu_author_374
1107,nsu_author_375
3478,nsu_author_376
3479,nsu_author_378
1010,nsu_author_379
1450,nsu_author_38
3480,nsu_author_380
3481,nsu_author_382
3210,nsu_author_383
3482,nsu_author_384
3483,nsu_author_385
3484,nsu_author_386
3485,nsu_author_387
1503,nsu_author_389
3486,nsu_author_39
1413,nsu_author_390
3487,nsu_author_391
3488,nsu_author_392
1032,nsu_author_393
3489,nsu_author_394
1039,nsu_author_395
3490,nsu_author_396
1596,nsu_author_397
3491,nsu_author_398
2878,nsu_author_399
3476,nsu_author_40
3492,nsu_author_400
1032,nsu_author_402
2422,nsu_author_403
3493,nsu_author_404
3494,nsu_author_405
3495,nsu_author_406
3496,nsu_author_408
986,nsu_author_409
3497,nsu_author_410
2637,nsu_author_411
1799,nsu_author_413
1086,nsu_author_414
1086,nsu_author_414
3498,nsu_author_415
3498,nsu_author_415
3499,nsu_author_417
3499,nsu_author_417
1352,nsu_author_419
1220,nsu_author_42
3390,nsu_author_420
3499,nsu_author_421
1032,nsu_author_422
1033,nsu_author_423
1107,nsu_author_424
3500,nsu_author_425
3500,nsu_author_425
1029,nsu_author_426
1183,nsu_author_427
1552,nsu_author_428
1158,nsu_author_429
1450,nsu_author_43
1032,nsu_author_430
2757,nsu_author_432
1532,nsu_author_433
3501,nsu_author_435
1142,nsu_author_437
1532,nsu_author_438
2170,nsu_author_439
1010,nsu_author_44
1153,nsu_author_440
3502,nsu_author_441
1032,nsu_author_442
3503,nsu_author_443
3504,nsu_author_444
3505,nsu_author_445
3506,nsu_author_446
3476,nsu_author_447
3476,nsu_author_447
3477,nsu_author_449
3477,nsu_author_449
2998,nsu_author_45
1158,nsu_author_453
1158,nsu_author_453
3507,nsu_author_456
3507,nsu_author_456
3362,nsu_author_457
1301,nsu_author_458
3508,nsu_author_459
1010,nsu_author_46
1032,nsu_author_460
1196,nsu_author_461
3509,nsu_author_462
3510,nsu_author_463
3304,nsu_author_464
1561,nsu_author_465
3058,nsu_author_466
3493,nsu_author_467
1158,nsu_author_468
3499,nsu_author_469
3511,nsu_author_47
3512,nsu_author_470
1055,nsu_author_471
2812,nsu_author_472
1052,nsu_author_473
3513,nsu_author_474
1352,nsu_author_475
3514,nsu_author_476
1158,nsu_author_477
3515,nsu_author_478
1087,nsu_author_479
1087,nsu_author_479
3516,nsu_author_481
1107,nsu_author_482
1774,nsu_author_483
3517,nsu_author_484
1409,nsu_author_485
3518,nsu_author_486
3058,nsu_author_487
3519,nsu_author_488
2509,nsu_author_489
3520,nsu_author_49
3521,nsu_author_491
2805,nsu_author_493
3121,nsu_author_494
1052,nsu_author_495
3522,nsu_author_496
1107,nsu_author_497
1032,nsu_author_498
3523,nsu_author_499
3159,nsu_author_5
2075,nsu_author_50
1413,nsu_author_500
1039,nsu_author_501
1010,nsu_author_502
3524,nsu_author_504
2698,nsu_author_505
986,nsu_author_506
3525,nsu_author_507
1196,nsu_author_509
1111,nsu_author_51
1029,nsu_author_510
1016,nsu_author_511
