UID1,UID2,Title
7681,7914,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
7681,7944,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
7681,8208,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
7681,8505,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
7681,8849,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
7914,7944,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
7914,8208,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
7914,8505,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
7914,8849,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
7944,8208,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
7944,8505,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
7944,8849,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
8208,8505,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
8208,8849,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
8505,8849,priority based job scheduling technique that utilizes gaps to increase the efficiency of job distribution in cloud computing
7802,7821,a multimodal approach to cross‑lingual sentiment analysis with ensemble of transformer and llm
7802,8021,a multimodal approach to cross‑lingual sentiment analysis with ensemble of transformer and llm
7802,8668,a multimodal approach to cross‑lingual sentiment analysis with ensemble of transformer and llm
7821,8021,a multimodal approach to cross‑lingual sentiment analysis with ensemble of transformer and llm
7821,8668,a multimodal approach to cross‑lingual sentiment analysis with ensemble of transformer and llm
8021,8668,a multimodal approach to cross‑lingual sentiment analysis with ensemble of transformer and llm
6787,7378,a study on the numerical accuracy and efficiency of the bisection method in finding nth roots of positive real numbers
6787,7996,a study on the numerical accuracy and efficiency of the bisection method in finding nth roots of positive real numbers
6787,8002,a study on the numerical accuracy and efficiency of the bisection method in finding nth roots of positive real numbers
7378,7996,a study on the numerical accuracy and efficiency of the bisection method in finding nth roots of positive real numbers
7378,8002,a study on the numerical accuracy and efficiency of the bisection method in finding nth roots of positive real numbers
7996,8002,a study on the numerical accuracy and efficiency of the bisection method in finding nth roots of positive real numbers
6769,8536,a real-time human bone fracture detection and classification from multi-modal images using deep learning technique
7023,7111,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
7023,7154,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
7023,7761,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
7023,8092,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
7023,8258,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
7111,7154,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
7111,7761,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
7111,8092,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
7111,8258,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
7154,7761,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
7154,8092,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
7154,8258,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
7761,8092,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
7761,8258,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
8092,8258,simulation of magneto-nano-bioconvective coating flow with blowing and multiple slip effects
