Authors,Title
"kaushik biswas, niloy kanti paul, dipanwita saha, tanvir ahmed, and rifath mahmud",detection of traffic rule violations using machine learning: an analytical review
dr. md. saef ullah miah,4d: a real-time driver drowsiness detector using deep learning
dr. md. saef ullah miah,distributed ledger technology based integrated healthcare solution for bangladesh
dr. md. saef ullah miah,yus - a deep learning algorithm for collision avoidance through object and vehicle detection
"anik sen , rasel ahmed , samiha hossain , sazzad hossain tasnim , tanvir ahmed",find out the innovative techniques of data sharing using cryptography by systematic literature review
1-15,bio-nanoconvective micropolar fluid flow in a darcy porous medium past a cone with second-order slips and stefan blowing: fem solution
"24) bijoya bose khan, sumaiya, faisal, md. mazid-ul-haque, abhijit bhowmik",hybrid scrum-xp: a proposed model based on effectiveness of agile model on varieties of software companies in bangladesh
"md. manzurul hasan, shaheena sultana, and md. saidur rahman",sliding column model for t-unit bar visibility representations of graphs
"md rahat ibne sattar, md thowhid bin hossain efty, taiyaba shadaka rafa, tusar das, md sharif samad, abhijit pathak, mayeen uddin khandaker, md. habib ullah",an advanced and secure framework for conducting online examination using blockchain method
dr. afroza nahar,second law analysis for free convection in an l-shaped cavity filled with nanofluid
"m. f. mridha, md. al imran, md. anwar hussen wadud and md. abdul hamid",an improved user anonymous secure authentication protocol for healthcare system using wireless medical sensor network
") shahadat hossain, md. manzurul hasan, md. mahmudur rahman and mimun barid",factors behind the world crime index: some parametric observations using dbscan and linear regression
"mahmudur rahman, shahadat hossain, mimun barid and md. manzurul hasan",inductions of usernames' strengths in reducing invasions on social networking sites (snss)
"afroza nahar, hasanuzzaman, m., rahim, n. a., & parvin, s",thermo-fluid physiognomies of a photovoltaic thermal collector: a comparative study with different flow channel materials
"salma parvin, abrar islam and afroza nahar.",performance analysis of a direct absorption solar collector using different nanofluids: effect of physical parameters
"nyme ahmed, md rifat-ibn-alam, golam ahsan akib, syed nafiul shefat, dip nandi",an extensive analysis on computing students' academic performance in online environment using decision tree
"mohammed kaosar mohammad nuruzzaman bhuiyan, md. m billah, dipanita saha, md. mahbubur rahman",iot based health monitoring system and its challenges and opportunities
md. masum billah,concept network using network text analysis
"md ismail hossen, j. hossen, md nazmul hossain",an approach to recognize handwritten digits using machine learning classifiers
"sultan abu saleh mahmud1 , tasnuva ferdous2 , md morshedul alam3 , md. shohag hossain2 , habibul bari shozib1 , farzana khalil4 , faija akter5 , mohammad nazir hossain3 *",para-phenylenediamine (ppd) in commercially available henna preparations in bangladesh
"nurul absar, nazim uddin, mayeen uddin khandaker, md. habib ullah",the efficacy of deep learning based lstm model in forecasting the outbreak of contagious diseases
md. mehedi hassan onik,a systematic literature review of blockchain technology adoption in bangladesh
"jahidul islam, mahmud shareef, hossain m zabed, xianghui qi, faisal islam chowdhury, jagotamoy das, jamal uddin, yusuf valentino kaneti, mayeen uddin khandaker, abubakr m idris, md. habib ullah, mostafa kamal masud",electrochemical nitrogen fixation in metal-n2 batteries: a paradigm for simultaneous nh3 synthesis and energy generation
"md. al-amin, khondoker shahrina, rubyet hossain, debashish sarker, sumya sultana meem",decentralized payment aggregator: hyperledger fabric
dr. md. rabiul auwul,a review of security and privacy concerns in the internet of things (iot)
md. mortuza ahmmed,a cluster based feasible time interval for tracking lost or stolen vehicle
md. mortuza ahmmed,the mathematical and machine learning models to forecast the covid-19 outbreaks in bangladesh
md. mortuza ahmmed,public healthcare facilities and its utilization: bangladesh perspective
"tania rahman, shanto kumar saha, md. sajjadur rahman sohel, md. tamim maula, abhijit bhowmik, rashidul hasan nabil",risk identification and analysis in software development in bangladesh it industry: a hybrid model
"hasan, md. nabobi, mufrad mustavi, md. abu jubaer, md. tanvir shahriar, and tanvir ahmed.",plant leaf disease detection using image processing: a comprehensive review
"tanvir ahmed, rashidul hasan nabil, and md. siyamul islam",detection of paddy blast: an image processing approach with threshold based otsu
"tanvir ahmed, rashidul hasan nabil, and md. siyamul islam",detection of paddy blast: an image processing approach with threshold based otsu
"m.k. islam, afroza nahar, m. hasanuzzaman, n.a. rahim",experimental performance investigation of a nanofluid based parabolic trough concentrator in malaysia
rifat ibn alam; md. golam ahsan akib; nyme ahmed; syed nafiul shefat; dip nandi,a comparative analysis among online and on-campus students using decision tree
"jubayer ahamed, maisha maliha, zeba labiba, md. ariful islam, dr. dip nandi",a review report on the fingerprint-based biometric system in atm banking
anjir ahmed chowdhury; md abir hossen; md ali azam; md hafizur rahman,deepqgho: quantized greedy hyperparameter optimization in deep neural networks for on-the-fly learning
"mohammad fahim khan, mohammad mahmudul hasan, sheikh aysha khatun",advancement of agri-trading systems towards improving farmers' economic situations in bangladesh
"rasel iqbal emon, md. mehedi hassan onik, abdullah al hussain1 , toufiq ahmed tanna1 , md. akhtaruzzaman emon, muhammad al amin rifat and mahdi h. miraz",privacy-preserved secure medical data sharing using hierarchical blockchain in edge computing
"• nusrat jahan, m. n. i. khan, m. r. hasan, m. s. bashar, a. islam, m. k. alam, m. a. hakim and j. i. khandaker","correlation among the structural, electric and magnetic properties of al3+ substituted ni–zn–co ferrites"
"nyme ahmed, rifat-ibn-alam, md. golam ahsan akib, syed nafiul shefat, dr. dip nandi",an extensive analysis on computing students' academic performance in online environment using decision tree
"rifat-ibn-alam, md. golam ahsan akib, nyme ahmed, syed nafiul shefat, dip nandi",a comparative analysis among online and oncampus students using decision tree
"syed nafiul shefat, md. golam ahsan akib, nyme ahmed, rifat-ibn-alam, dr. dip nandi",investigation of computing students’ performances in a fully online environment during covid-19 pandemic
"nyme ahmed, syed nafiul shefat, taimur ahad",keep me in distance: an internet of things based social distance monitoring system in covid19
"nyme ahmed, rifat-ibn-alam, syed nafiul shefat",performance evaluation of data mining classification algorithms for predicting breast cancer
md. mortuza ahmmed,covid-19 and sustainable development goals: bangladesh perspective
"sajid bin-faisal, dip nandi, mashiour rahman",dual layer encryption for iot based vehicle systems over 5g communication
"rashidul hasan nabil, aneem-al-ahsan rupai, mimun barid, adnan sami and md. nazmul hossain",an intelligent examination monitoring tool for online student evaluation
"nyme ahmed, rifat-ibn-alam, md. golam ahsan akib, syed nafiul shefat, dip nandi",an extensive analysis on computing students' academic performance in online environment using decision tree
"rifat-ibn-alam, md golam ahsan akib, nyme ahmed, syed nafiul shefat, dip nandi",a comparative analysis among online and on-campus students using decision tree
"syed nafiul shefat, md golam ahsan akib, nyme ahmed, rifat-ibn-alam, dip nandi",investigation of computing students’ performances in a fully online environment during covid-19 pandemic
"nyme ahmed, methila farzana woishe, nila sultana, tamanna zaman bristy",table token generator and indicator in restaurant using micro-controller
"nyme ahmed, rifat-ibn-alam, syed nafiul shefat",performance evaluation of data mining classification algorithms for predicting breast cancer
"18) tania rahman, shanto kumar saha, md. sajjadur rahman sohel, md. tamim maula, abhijit bhowmik",risk identification and analysis in software development in bangladesh it industry: a hybrid model
syma kamal chaity,iot based parallel server architecture in low power environment
"md. manzurul hasan, debajyoti mondal, and md. saidur rahman, positive planar",positive planar satisfiability problems under 3-connectivity constraints
"shahadat hossain, md. manzurul hasan, and mimun barid.",a heuristic approach for analyzing some reading behaviors of online news viewers using rf and knn
"saiful islam, seunggyeong lee, seulgi lee, muhammad hilmy alfaruqi, balaji sambandam, vinod mathew, jang-yeon hwang, jaekook kim",triggering the theoretical capacity of na1.1v3o7.9 nanorod cathode by polypyrrole coating for high-energy zinc-ion batteries
"monowar, muhammad m., md. a. hamid, faris a. kateb, abu q. ohi, and m. f. mridha",self-supervised clustering for leaf disease identification
dr. muhammad firoz mridha,"a comprehensive survey on the detection, classification, and challenges of neurological disorders"
"monowar, muhammad m., md. a. hamid, abu q. ohi, madini o. alassafi, and m. f. mridha",autoret: a self-supervised spatial recurrent network for content-based image retrieval
"m. a. h. wadud, m. f. . mridha, and m. m. . rahman",word embedding methods for word representation in deep learning for natural language processing
"md. mohsin kabir, adit ishraq, kamruddin nur, and m. f. mridha",content-based image retrieval using autoembedder
dr. md. mozahar ali,influence of heavy hf doping in ceo2: prediction on various physical properties
bithi paul,green synthesis and characterization of silver nanoparticles by using bryophyllum pinnatum and the evaluation of its power generation activities on bio-electrochemical cell
